A,B,C,AVSC,cos-zenith
1212.3,0.145119,0.0611304,1.01994,0.237851
1212.3,0.145119,0.0611304,1.01994,0.0336496
1212.3,0.145119,0.0611304,1.01994,-0.179505
1212.3,0.145119,0.0611304,1.01994,-0.387087
1212.3,0.145119,0.0611304,1.01994,-0.574949
1212.3,0.145119,0.0611304,1.01994,-0.73029
1212.3,0.145119,0.0611304,1.01994,-0.842522
1212.3,0.145119,0.0611304,1.01994,-0.903997
1211.5,0.145367,0.0613338,1.01948,-0.907862
1211.5,0.145367,0.0613338,1.01948,-0.858814
1211.5,0.145367,0.0613338,1.01948,-0.757658
1211.5,0.145367,0.0613338,1.01948,-0.611289
1211.5,0.145367,0.0613338,1.01948,-0.429682
1211.5,0.145367,0.0613338,1.01948,-0.225212
1211.5,0.145367,0.0613338,1.01948,-0.0118151
1211.5,0.145367,0.0613338,1.01948,0.195967
1211.5,0.145367,0.0613338,1.01948,0.383975
1211.5,0.145367,0.0613338,1.01948,0.539396
1211.5,0.145367,0.0613338,1.01948,0.651638
1211.5,0.145367,0.0613338,1.01948,0.713051
1211.5,0.145367,0.0613338,1.01948,0.719452
1211.5,0.145367,0.0613338,1.01948,0.670403
1211.5,0.145367,0.0613338,1.01948,0.569247
1211.5,0.145367,0.0613338,1.01948,0.422879
1211.5,0.145367,0.0613338,1.01948,0.241271
1211.5,0.145367,0.0613338,1.01948,0.036802
1211.5,0.145367,0.0613338,1.01948,-0.176595
1211.5,0.145367,0.0613338,1.01948,-0.384378
1211.5,0.145367,0.0613338,1.01948,-0.572386
1211.5,0.145367,0.0613338,1.01948,-0.727806
1211.5,0.145367,0.0613338,1.01948,-0.840048
1211.5,0.145367,0.0613338,1.01948,-0.901462
1210.67,0.145627,0.061548,1.01901,-0.905139
1210.67,0.145627,0.061548,1.01901,-0.855895
1210.67,0.145627,0.061548,1.01901,-0.754502
1210.67,0.145627,0.061548,1.01901,-0.607868
1210.67,0.145627,0.061548,1.01901,-0.425988
1210.67,0.145627,0.061548,1.01901,-0.221255
1210.67,0.145627,0.061548,1.01901,-0.00762248
1210.67,0.145627,0.061548,1.01901,0.200352
1210.67,0.145627,0.061548,1.01901,0.388494
1210.67,0.145627,0.061548,1.01901,0.543983
1210.67,0.145627,0.061548,1.01901,0.656222
1210.67,0.145627,0.061548,1.01901,0.717563
1210.67,0.145627,0.061548,1.01901,0.723825
1210.67,0.145627,0.061548,1.01901,0.674581
1210.67,0.145627,0.061548,1.01901,0.573188
1210.67,0.145627,0.061548,1.01901,0.426554
1210.67,0.145627,0.061548,1.01901,0.244674
1210.67,0.145627,0.061548,1.01901,0.039941
1210.67,0.145627,0.061548,1.01901,-0.173692
1210.67,0.145627,0.061548,1.01901,-0.381666
1210.67,0.145627,0.061548,1.01901,-0.569808
1210.67,0.145627,0.061548,1.01901,-0.725297
1210.67,0.145627,0.061548,1.01901,-0.837536
1210.67,0.145627,0.061548,1.01901,-0.898877
1209.82,0.145901,0.0617738,1.01853,-0.902357
1209.82,0.145901,0.0617738,1.01853,-0.852911
1209.82,0.145901,0.0617738,1.01853,-0.751275
1209.82,0.145901,0.0617738,1.01853,-0.604376
1209.82,0.145901,0.0617738,1.01853,-0.422223
1209.82,0.145901,0.0617738,1.01853,-0.217232
1209.82,0.145901,0.0617738,1.01853,-0.00337133
1209.82,0.145901,0.0617738,1.01853,0.204785
1209.82,0.145901,0.0617738,1.01853,0.39305
1209.82,0.145901,0.0617738,1.01853,0.548596
1209.82,0.145901,0.0617738,1.01853,0.660821
1209.82,0.145901,0.0617738,1.01853,0.722077
1209.82,0.145901,0.0617738,1.01853,0.728191
1209.82,0.145901,0.0617738,1.01853,0.678745
1209.82,0.145901,0.0617738,1.01853,0.577109
1209.82,0.145901,0.0617738,1.01853,0.43021
1209.82,0.145901,0.0617738,1.01853,0.248058
1209.82,0.145901,0.0617738,1.01853,0.0430663
1209.82,0.145901,0.0617738,1.01853,-0.170794
1209.82,0.145901,0.0617738,1.01853,-0.37895
1209.82,0.145901,0.0617738,1.01853,-0.567216
1209.82,0.145901,0.0617738,1.01853,-0.722762
1209.82,0.145901,0.0617738,1.01853,-0.834987
1209.82,0.145901,0.0617738,1.01853,-0.896243
1208.94,0.146188,0.0620116,1.01805,-0.899516
1208.94,0.146188,0.0620116,1.01805,-0.849861
1208.94,0.146188,0.0620116,1.01805,-0.747979
1208.94,0.146188,0.0620116,1.01805,-0.600812
1208.94,0.146188,0.0620116,1.01805,-0.41839
1208.94,0.146188,0.0620116,1.01805,-0.213145
1208.94,0.146188,0.0620116,1.01805,0.000936037
1208.94,0.146188,0.0620116,1.01805,0.209264
1208.94,0.146188,0.0620116,1.01805,0.397642
1208.94,0.146188,0.0620116,1.01805,0.553232
1208.94,0.146188,0.0620116,1.01805,0.665431
1208.94,0.146188,0.0620116,1.01805,0.726592
1208.94,0.146188,0.0620116,1.01805,0.732549
1208.94,0.146188,0.0620116,1.01805,0.682894
1208.94,0.146188,0.0620116,1.01805,0.581011
1208.94,0.146188,0.0620116,1.01805,0.433844
1208.94,0.146188,0.0620116,1.01805,0.251423
1208.94,0.146188,0.0620116,1.01805,0.0461777
1208.94,0.146188,0.0620116,1.01805,-0.167904
1208.94,0.146188,0.0620116,1.01805,-0.376232
1208.94,0.146188,0.0620116,1.01805,-0.56461
1208.94,0.146188,0.0620116,1.01805,-0.7202
1208.94,0.146188,0.0620116,1.01805,-0.832398
1208.94,0.146188,0.0620116,1.01805,-0.89356
1208.04,0.14649,0.0622621,1.01757,-0.896617
1208.04,0.14649,0.0622621,1.01757,-0.846747
1208.04,0.14649,0.0622621,1.01757,-0.744614
1208.04,0.14649,0.0622621,1.01757,-0.597179
1208.04,0.14649,0.0622621,1.01757,-0.41449
1208.04,0.14649,0.0622621,1.01757,-0.208997
1208.04,0.14649,0.0622621,1.01757,0.00529733
1208.04,0.14649,0.0622621,1.01757,0.213788
1208.04,0.14649,0.0622621,1.01757,0.402267
1208.04,0.14649,0.0622621,1.01757,0.557889
1208.04,0.14649,0.0622621,1.01757,0.67005
1208.04,0.14649,0.0622621,1.01757,0.731106
1208.04,0.14649,0.0622621,1.01757,0.736896
1208.04,0.14649,0.0622621,1.01757,0.687025
1208.04,0.14649,0.0622621,1.01757,0.584892
1208.04,0.14649,0.0622621,1.01757,0.437457
1208.04,0.14649,0.0622621,1.01757,0.254768
1208.04,0.14649,0.0622621,1.01757,0.0492746
1208.04,0.14649,0.0622621,1.01757,-0.165019
1208.04,0.14649,0.0622621,1.01757,-0.37351
1208.04,0.14649,0.0622621,1.01757,-0.561988
1208.04,0.14649,0.0622621,1.01757,-0.717611
1208.04,0.14649,0.0622621,1.01757,-0.829772
1208.04,0.14649,0.0622621,1.01757,-0.890828
1207.11,0.146807,0.0625259,1.01708,-0.893661
1207.11,0.146807,0.0625259,1.01708,-0.843568
1207.11,0.146807,0.0625259,1.01708,-0.741181
1207.11,0.146807,0.0625259,1.01708,-0.593478
1207.11,0.146807,0.0625259,1.01708,-0.410524
1207.11,0.146807,0.0625259,1.01708,-0.204788
1207.11,0.146807,0.0625259,1.01708,0.00971021
1207.11,0.146807,0.0625259,1.01708,0.218353
1207.11,0.146807,0.0625259,1.01708,0.406921
1207.11,0.146807,0.0625259,1.01708,0.562564
1207.11,0.146807,0.0625259,1.01708,0.674676
1207.11,0.146807,0.0625259,1.01708,0.735615
1207.11,0.146807,0.0625259,1.01708,0.74123
1207.11,0.146807,0.0625259,1.01708,0.691137
1207.11,0.146807,0.0625259,1.01708,0.58875
1207.11,0.146807,0.0625259,1.01708,0.441047
1207.11,0.146807,0.0625259,1.01708,0.258093
1207.11,0.146807,0.0625259,1.01708,0.052357
1207.11,0.146807,0.0625259,1.01708,-0.162141
1207.11,0.146807,0.0625259,1.01708,-0.370784
1207.11,0.146807,0.0625259,1.01708,-0.559352
1207.11,0.146807,0.0625259,1.01708,-0.714995
1207.11,0.146807,0.0625259,1.01708,-0.827107
1207.11,0.146807,0.0625259,1.01708,-0.888046
1206.15,0.147138,0.0628036,1.01658,-0.890647
1206.15,0.147138,0.0628036,1.01658,-0.840326
1206.15,0.147138,0.0628036,1.01658,-0.737682
1206.15,0.147138,0.0628036,1.01658,-0.589711
1206.15,0.147138,0.0628036,1.01658,-0.406495
1206.15,0.147138,0.0628036,1.01658,-0.200522
1206.15,0.147138,0.0628036,1.01658,0.0141723
1206.15,0.147138,0.0628036,1.01658,0.222957
1206.15,0.147138,0.0628036,1.01658,0.411603
1206.15,0.147138,0.0628036,1.01658,0.567255
1206.15,0.147138,0.0628036,1.01658,0.679306
1206.15,0.147138,0.0628036,1.01658,0.740119
1206.15,0.147138,0.0628036,1.01658,0.74555
1206.15,0.147138,0.0628036,1.01658,0.695229
1206.15,0.147138,0.0628036,1.01658,0.592585
1206.15,0.147138,0.0628036,1.01658,0.444613
1206.15,0.147138,0.0628036,1.01658,0.261398
1206.15,0.147138,0.0628036,1.01658,0.0554245
1206.15,0.147138,0.0628036,1.01658,-0.15927
1206.15,0.147138,0.0628036,1.01658,-0.368054
1206.15,0.147138,0.0628036,1.01658,-0.556701
1206.15,0.147138,0.0628036,1.01658,-0.712353
1206.15,0.147138,0.0628036,1.01658,-0.824403
1206.15,0.147138,0.0628036,1.01658,-0.885216
1205.17,0.147485,0.0630957,1.01608,-0.887577
1205.17,0.147485,0.0630957,1.01608,-0.837022
1205.17,0.147485,0.0630957,1.01608,-0.734118
1205.17,0.147485,0.0630957,1.01608,-0.585878
1205.17,0.147485,0.0630957,1.01608,-0.402405
1205.17,0.147485,0.0630957,1.01608,-0.196201
1205.17,0.147485,0.0630957,1.01608,0.0186812
1205.17,0.147485,0.0630957,1.01608,0.227597
1205.17,0.147485,0.0630957,1.01608,0.41631
1205.17,0.147485,0.0630957,1.01608,0.571959
1205.17,0.147485,0.0630957,1.01608,0.683937
1205.17,0.147485,0.0630957,1.01608,0.744614
1205.17,0.147485,0.0630957,1.01608,0.749853
1205.17,0.147485,0.0630957,1.01608,0.699298
1205.17,0.147485,0.0630957,1.01608,0.596394
1205.17,0.147485,0.0630957,1.01608,0.448155
1205.17,0.147485,0.0630957,1.01608,0.264681
1205.17,0.147485,0.0630957,1.01608,0.058477
1205.17,0.147485,0.0630957,1.01608,-0.156405
1205.17,0.147485,0.0630957,1.01608,-0.365321
1205.17,0.147485,0.0630957,1.01608,-0.554034
1205.17,0.147485,0.0630957,1.01608,-0.709683
1205.17,0.147485,0.0630957,1.01608,-0.821661
1205.17,0.147485,0.0630957,1.01608,-0.882337
1204.16,0.147848,0.0634029,1.01557,-0.88445
1204.16,0.147848,0.0634029,1.01557,-0.833656
1204.16,0.147848,0.0634029,1.01557,-0.73049
1204.16,0.147848,0.0634029,1.01557,-0.581983
1204.16,0.147848,0.0634029,1.01557,-0.398254
1204.16,0.147848,0.0634029,1.01557,-0.191826
1204.16,0.147848,0.0634029,1.01557,0.0232345
1204.16,0.147848,0.0634029,1.01557,0.232271
1204.16,0.147848,0.0634029,1.01557,0.421039
1204.16,0.147848,0.0634029,1.01557,0.576674
1204.16,0.147848,0.0634029,1.01557,0.688568
1204.16,0.147848,0.0634029,1.01557,0.749098
1204.16,0.147848,0.0634029,1.01557,0.754138
1204.16,0.147848,0.0634029,1.01557,0.703344
1204.16,0.147848,0.0634029,1.01557,0.600178
1204.16,0.147848,0.0634029,1.01557,0.451671
1204.16,0.147848,0.0634029,1.01557,0.267943
1204.16,0.147848,0.0634029,1.01557,0.0615142
1204.16,0.147848,0.0634029,1.01557,-0.153546
1204.16,0.147848,0.0634029,1.01557,-0.362583
1204.16,0.147848,0.0634029,1.01557,-0.551351
1204.16,0.147848,0.0634029,1.01557,-0.706986
1204.16,0.147848,0.0634029,1.01557,-0.81888
1204.16,0.147848,0.0634029,1.01557,-0.87941
1203.12,0.148226,0.0637256,1.01506,-0.881267
1203.12,0.148226,0.0637256,1.01506,-0.830229
1203.12,0.148226,0.0637256,1.01506,-0.726799
1203.12,0.148226,0.0637256,1.01506,-0.578025
1203.12,0.148226,0.0637256,1.01506,-0.394046
1203.12,0.148226,0.0637256,1.01506,-0.187401
1203.12,0.148226,0.0637256,1.01506,0.0278298
1203.12,0.148226,0.0637256,1.01506,0.236977
1203.12,0.148226,0.0637256,1.01506,0.425788
1203.12,0.148226,0.0637256,1.01506,0.581396
1203.12,0.148226,0.0637256,1.01506,0.693196
1203.12,0.148226,0.0637256,1.01506,0.75357
1203.12,0.148226,0.0637256,1.01506,0.758402
1203.12,0.148226,0.0637256,1.01506,0.707365
1203.12,0.148226,0.0637256,1.01506,0.603934
1203.12,0.148226,0.0637256,1.01506,0.455161
1203.12,0.148226,0.0637256,1.01506,0.271182
1203.12,0.148226,0.0637256,1.01506,0.0645361
1203.12,0.148226,0.0637256,1.01506,-0.150694
1203.12,0.148226,0.0637256,1.01506,-0.359842
1203.12,0.148226,0.0637256,1.01506,-0.548653
1203.12,0.148226,0.0637256,1.01506,-0.704261
1203.12,0.148226,0.0637256,1.01506,-0.816061
1203.12,0.148226,0.0637256,1.01506,-0.876434
1202.05,0.148621,0.0640644,1.01454,-0.878029
1202.05,0.148621,0.0640644,1.01454,-0.826743
1202.05,0.148621,0.0640644,1.01454,-0.723047
1202.05,0.148621,0.0640644,1.01454,-0.574008
1202.05,0.148621,0.0640644,1.01454,-0.389783
1202.05,0.148621,0.0640644,1.01454,-0.182926
1202.05,0.148621,0.0640644,1.01454,0.0324645
1202.05,0.148621,0.0640644,1.01454,0.241711
1202.05,0.148621,0.0640644,1.01454,0.430554
1202.05,0.148621,0.0640644,1.01454,0.586124
1202.05,0.148621,0.0640644,1.01454,0.697819
1202.05,0.148621,0.0640644,1.01454,0.758027
1202.05,0.148621,0.0640644,1.01454,0.762645
1202.05,0.148621,0.0640644,1.01454,0.711359
1202.05,0.148621,0.0640644,1.01454,0.607663
1202.05,0.148621,0.0640644,1.01454,0.458624
1202.05,0.148621,0.0640644,1.01454,0.274399
1202.05,0.148621,0.0640644,1.01454,0.0675425
1202.05,0.148621,0.0640644,1.01454,-0.147848
1202.05,0.148621,0.0640644,1.01454,-0.357095
1202.05,0.148621,0.0640644,1.01454,-0.545938
1202.05,0.148621,0.0640644,1.01454,-0.701508
1202.05,0.148621,0.0640644,1.01454,-0.813203
1202.05,0.148621,0.0640644,1.01454,-0.873411
1200.96,0.149032,0.0644198,1.01402,-0.874737
1200.96,0.149032,0.0644198,1.01402,-0.823197
1200.96,0.149032,0.0644198,1.01402,-0.719234
1200.96,0.149032,0.0644198,1.01402,-0.569932
1200.96,0.149032,0.0644198,1.01402,-0.385465
1200.96,0.149032,0.0644198,1.01402,-0.178406
1200.96,0.149032,0.0644198,1.01402,0.0371361
1200.96,0.149032,0.0644198,1.01402,0.246472
1200.96,0.149032,0.0644198,1.01402,0.435335
1200.96,0.149032,0.0644198,1.01402,0.590855
1200.96,0.149032,0.0644198,1.01402,0.702434
1200.96,0.149032,0.0644198,1.01402,0.762467
1200.96,0.149032,0.0644198,1.01402,0.766864
1200.96,0.149032,0.0644198,1.01402,0.715325
1200.96,0.149032,0.0644198,1.01402,0.611362
1200.96,0.149032,0.0644198,1.01402,0.462059
1200.96,0.149032,0.0644198,1.01402,0.277593
1200.96,0.149032,0.0644198,1.01402,0.0705334
1200.96,0.149032,0.0644198,1.01402,-0.145009
1200.96,0.149032,0.0644198,1.01402,-0.354344
1200.96,0.149032,0.0644198,1.01402,-0.543207
1200.96,0.149032,0.0644198,1.01402,-0.698728
1200.96,0.149032,0.0644198,1.01402,-0.810306
1200.96,0.149032,0.0644198,1.01402,-0.87034
1199.84,0.149459,0.0647922,1.0135,-0.87139
1199.84,0.149459,0.0647922,1.0135,-0.819594
1199.84,0.149459,0.0647922,1.0135,-0.715363
1199.84,0.149459,0.0647922,1.0135,-0.5658
1199.84,0.149459,0.0647922,1.0135,-0.381097
1199.84,0.149459,0.0647922,1.0135,-0.173841
1199.84,0.149459,0.0647922,1.0135,0.0418422
1199.84,0.149459,0.0647922,1.0135,0.251256
1199.84,0.149459,0.0647922,1.0135,0.440128
1199.84,0.149459,0.0647922,1.0135,0.595587
1199.84,0.149459,0.0647922,1.0135,0.707039
1199.84,0.149459,0.0647922,1.0135,0.766889
1199.84,0.149459,0.0647922,1.0135,0.771058
1199.84,0.149459,0.0647922,1.0135,0.719262
1199.84,0.149459,0.0647922,1.0135,0.61503
1199.84,0.149459,0.0647922,1.0135,0.465467
1199.84,0.149459,0.0647922,1.0135,0.280764
1199.84,0.149459,0.0647922,1.0135,0.0735087
1199.84,0.149459,0.0647922,1.0135,-0.142175
1199.84,0.149459,0.0647922,1.0135,-0.351588
1199.84,0.149459,0.0647922,1.0135,-0.54046
1199.84,0.149459,0.0647922,1.0135,-0.695919
1199.84,0.149459,0.0647922,1.0135,-0.807372
1199.84,0.149459,0.0647922,1.0135,-0.867221
1198.69,0.149903,0.0651822,1.01297,-0.867991
1198.69,0.149903,0.0651822,1.01297,-0.815935
1198.69,0.149903,0.0651822,1.01297,-0.711435
1198.69,0.149903,0.0651822,1.01297,-0.561613
1198.69,0.149903,0.0651822,1.01297,-0.376678
1198.69,0.149903,0.0651822,1.01297,-0.169235
1198.69,0.149903,0.0651822,1.01297,0.0465803
1198.69,0.149903,0.0651822,1.01297,0.25606
1198.69,0.149903,0.0651822,1.01297,0.444929
1198.69,0.149903,0.0651822,1.01297,0.600316
1198.69,0.149903,0.0651822,1.01297,0.711632
1198.69,0.149903,0.0651822,1.01297,0.77129
1198.69,0.149903,0.0651822,1.01297,0.775225
1198.69,0.149903,0.0651822,1.01297,0.723168
1198.69,0.149903,0.0651822,1.01297,0.618668
1198.69,0.149903,0.0651822,1.01297,0.468846
1198.69,0.149903,0.0651822,1.01297,0.283912
1198.69,0.149903,0.0651822,1.01297,0.0764684
1198.69,0.149903,0.0651822,1.01297,-0.139347
1198.69,0.149903,0.0651822,1.01297,-0.348827
1198.69,0.149903,0.0651822,1.01297,-0.537696
1198.69,0.149903,0.0651822,1.01297,-0.693083
1198.69,0.149903,0.0651822,1.01297,-0.804398
1198.69,0.149903,0.0651822,1.01297,-0.864056
1197.51,0.150364,0.06559,1.01244,-0.86454
1197.51,0.150364,0.06559,1.01244,-0.81222
1197.51,0.150364,0.06559,1.01244,-0.707451
1197.51,0.150364,0.06559,1.01244,-0.557373
1197.51,0.150364,0.06559,1.01244,-0.372213
1197.51,0.150364,0.06559,1.01244,-0.16459
1197.51,0.150364,0.06559,1.01244,0.0513477
1197.51,0.150364,0.06559,1.01244,0.260884
1197.51,0.150364,0.06559,1.01244,0.449738
1197.51,0.150364,0.06559,1.01244,0.605042
1197.51,0.150364,0.06559,1.01244,0.71621
1197.51,0.150364,0.06559,1.01244,0.775668
1197.51,0.150364,0.06559,1.01244,0.779363
1197.51,0.150364,0.06559,1.01244,0.727043
1197.51,0.150364,0.06559,1.01244,0.622274
1197.51,0.150364,0.06559,1.01244,0.472196
1197.51,0.150364,0.06559,1.01244,0.287036
1197.51,0.150364,0.06559,1.01244,0.0794125
1197.51,0.150364,0.06559,1.01244,-0.136525
1197.51,0.150364,0.06559,1.01244,-0.346061
1197.51,0.150364,0.06559,1.01244,-0.534915
1197.51,0.150364,0.06559,1.01244,-0.690219
1197.51,0.150364,0.06559,1.01244,-0.801387
1197.51,0.150364,0.06559,1.01244,-0.860845
1196.31,0.150841,0.0660161,1.01191,-0.861037
1196.31,0.150841,0.0660161,1.01191,-0.808451
1196.31,0.150841,0.0660161,1.01191,-0.703413
1196.31,0.150841,0.0660161,1.01191,-0.553082
1196.31,0.150841,0.0660161,1.01191,-0.367702
1196.31,0.150841,0.0660161,1.01191,-0.159907
1196.31,0.150841,0.0660161,1.01191,0.056142
1196.31,0.150841,0.0660161,1.01191,0.265722
1196.31,0.150841,0.0660161,1.01191,0.454551
1196.31,0.150841,0.0660161,1.01191,0.60976
1196.31,0.150841,0.0660161,1.01191,0.720772
1196.31,0.150841,0.0660161,1.01191,0.780021
1196.31,0.150841,0.0660161,1.01191,0.78347
1196.31,0.150841,0.0660161,1.01191,0.730884
1196.31,0.150841,0.0660161,1.01191,0.625847
1196.31,0.150841,0.0660161,1.01191,0.475516
1196.31,0.150841,0.0660161,1.01191,0.290136
1196.31,0.150841,0.0660161,1.01191,0.082341
1196.31,0.150841,0.0660161,1.01191,-0.133708
1196.31,0.150841,0.0660161,1.01191,-0.343289
1196.31,0.150841,0.0660161,1.01191,-0.532118
1196.31,0.150841,0.0660161,1.01191,-0.687327
1196.31,0.150841,0.0660161,1.01191,-0.798338
1196.31,0.150841,0.0660161,1.01191,-0.857588
1195.08,0.151336,0.0664608,1.01137,-0.857484
1195.08,0.151336,0.0664608,1.01137,-0.804629
1195.08,0.151336,0.0664608,1.01137,-0.699323
1195.08,0.151336,0.0664608,1.01137,-0.548742
1195.08,0.151336,0.0664608,1.01137,-0.363149
1195.08,0.151336,0.0664608,1.01137,-0.155191
1195.08,0.151336,0.0664608,1.01137,0.0609605
1195.08,0.151336,0.0664608,1.01137,0.270574
1195.08,0.151336,0.0664608,1.01137,0.459366
1195.08,0.151336,0.0664608,1.01137,0.61447
1195.08,0.151336,0.0664608,1.01137,0.725315
1195.08,0.151336,0.0664608,1.01137,0.784349
1195.08,0.151336,0.0664608,1.01137,0.787547
1195.08,0.151336,0.0664608,1.01137,0.734692
1195.08,0.151336,0.0664608,1.01137,0.629386
1195.08,0.151336,0.0664608,1.01137,0.478806
1195.08,0.151336,0.0664608,1.01137,0.293212
1195.08,0.151336,0.0664608,1.01137,0.085254
1195.08,0.151336,0.0664608,1.01137,-0.130897
1195.08,0.151336,0.0664608,1.01137,-0.340511
1195.08,0.151336,0.0664608,1.01137,-0.529303
1195.08,0.151336,0.0664608,1.01137,-0.684406
1195.08,0.151336,0.0664608,1.01137,-0.795252
1195.08,0.151336,0.0664608,1.01137,-0.854285
1193.82,0.151847,0.0669245,1.01083,-0.853881
1193.82,0.151847,0.0669245,1.01083,-0.800755
1193.82,0.151847,0.0669245,1.01083,-0.695182
1193.82,0.151847,0.0669245,1.01083,-0.544356
1193.82,0.151847,0.0669245,1.01083,-0.358555
1193.82,0.151847,0.0669245,1.01083,-0.150442
1193.82,0.151847,0.0669245,1.01083,0.0658008
1193.82,0.151847,0.0669245,1.01083,0.275437
1193.82,0.151847,0.0669245,1.01083,0.46418
1193.82,0.151847,0.0669245,1.01083,0.619168
1193.82,0.151847,0.0669245,1.01083,0.729838
1193.82,0.151847,0.0669245,1.01083,0.788648
1193.82,0.151847,0.0669245,1.01083,0.79159
1193.82,0.151847,0.0669245,1.01083,0.738465
1193.82,0.151847,0.0669245,1.01083,0.632891
1193.82,0.151847,0.0669245,1.01083,0.482065
1193.82,0.151847,0.0669245,1.01083,0.296265
1193.82,0.151847,0.0669245,1.01083,0.0881516
1193.82,0.151847,0.0669245,1.01083,-0.128091
1193.82,0.151847,0.0669245,1.01083,-0.337728
1193.82,0.151847,0.0669245,1.01083,-0.526471
1193.82,0.151847,0.0669245,1.01083,-0.681458
1193.82,0.151847,0.0669245,1.01083,-0.792128
1193.82,0.151847,0.0669245,1.01083,-0.850938
1192.54,0.152375,0.0674074,1.01028,-0.850229
1192.54,0.152375,0.0674074,1.01028,-0.796831
1192.54,0.152375,0.0674074,1.01028,-0.690992
1192.54,0.152375,0.0674074,1.01028,-0.539924
1192.54,0.152375,0.0674074,1.01028,-0.353923
1192.54,0.152375,0.0674074,1.01028,-0.145664
1192.54,0.152375,0.0674074,1.01028,0.0706602
1192.54,0.152375,0.0674074,1.01028,0.280308
1192.54,0.152375,0.0674074,1.01028,0.468991
1192.54,0.152375,0.0674074,1.01028,0.623852
1192.54,0.152375,0.0674074,1.01028,0.734337
1192.54,0.152375,0.0674074,1.01028,0.792917
1192.54,0.152375,0.0674074,1.01028,0.795599
1192.54,0.152375,0.0674074,1.01028,0.742201
1192.54,0.152375,0.0674074,1.01028,0.636362
1192.54,0.152375,0.0674074,1.01028,0.485294
1192.54,0.152375,0.0674074,1.01028,0.299293
1192.54,0.152375,0.0674074,1.01028,0.0910338
1192.54,0.152375,0.0674074,1.01028,-0.125291
1192.54,0.152375,0.0674074,1.01028,-0.334938
1192.54,0.152375,0.0674074,1.01028,-0.523621
1192.54,0.152375,0.0674074,1.01028,-0.678482
1192.54,0.152375,0.0674074,1.01028,-0.788967
1192.54,0.152375,0.0674074,1.01028,-0.847547
1191.24,0.15292,0.0679096,1.00973,-0.84653
1191.24,0.15292,0.0679096,1.00973,-0.792859
1191.24,0.15292,0.0679096,1.00973,-0.686755
1191.24,0.15292,0.0679096,1.00973,-0.53545
1191.24,0.15292,0.0679096,1.00973,-0.349255
1191.24,0.15292,0.0679096,1.00973,-0.140859
1191.24,0.15292,0.0679096,1.00973,0.0755361
1191.24,0.15292,0.0679096,1.00973,0.285184
1191.24,0.15292,0.0679096,1.00973,0.473796
1191.24,0.15292,0.0679096,1.00973,0.62852
1191.24,0.15292,0.0679096,1.00973,0.738812
1191.24,0.15292,0.0679096,1.00973,0.797154
1191.24,0.15292,0.0679096,1.00973,0.799572
1191.24,0.15292,0.0679096,1.00973,0.7459
1191.24,0.15292,0.0679096,1.00973,0.639797
1191.24,0.15292,0.0679096,1.00973,0.488492
1191.24,0.15292,0.0679096,1.00973,0.302297
1191.24,0.15292,0.0679096,1.00973,0.0939008
1191.24,0.15292,0.0679096,1.00973,-0.122494
1191.24,0.15292,0.0679096,1.00973,-0.332142
1191.24,0.15292,0.0679096,1.00973,-0.520755
1191.24,0.15292,0.0679096,1.00973,-0.675479
1191.24,0.15292,0.0679096,1.00973,-0.78577
1191.24,0.15292,0.0679096,1.00973,-0.844113
1189.9,0.153481,0.0684314,1.00918,-0.842785
1189.9,0.153481,0.0684314,1.00918,-0.788838
1189.9,0.153481,0.0684314,1.00918,-0.682472
1189.9,0.153481,0.0684314,1.00918,-0.530935
1189.9,0.153481,0.0684314,1.00918,-0.344553
1189.9,0.153481,0.0684314,1.00918,-0.13603
1189.9,0.153481,0.0684314,1.00918,0.0804261
1189.9,0.153481,0.0684314,1.00918,0.290062
1189.9,0.153481,0.0684314,1.00918,0.478593
1189.9,0.153481,0.0684314,1.00918,0.63317
1189.9,0.153481,0.0684314,1.00918,0.74326
1189.9,0.153481,0.0684314,1.00918,0.801359
1189.9,0.153481,0.0684314,1.00918,0.803508
1189.9,0.153481,0.0684314,1.00918,0.749562
1189.9,0.153481,0.0684314,1.00918,0.643195
1189.9,0.153481,0.0684314,1.00918,0.491658
1189.9,0.153481,0.0684314,1.00918,0.305276
1189.9,0.153481,0.0684314,1.00918,0.0967527
1189.9,0.153481,0.0684314,1.00918,-0.119703
1189.9,0.153481,0.0684314,1.00918,-0.329339
1189.9,0.153481,0.0684314,1.00918,-0.51787
1189.9,0.153481,0.0684314,1.00918,-0.672447
1189.9,0.153481,0.0684314,1.00918,-0.782537
1189.9,0.153481,0.0684314,1.00918,-0.840636
1188.55,0.154058,0.068973,1.00863,-0.838995
1188.55,0.154058,0.068973,1.00863,-0.784772
1188.55,0.154058,0.068973,1.00863,-0.678146
1188.55,0.154058,0.068973,1.00863,-0.526381
1188.55,0.154058,0.068973,1.00863,-0.33982
1188.55,0.154058,0.068973,1.00863,-0.131178
1188.55,0.154058,0.068973,1.00863,0.0853274
1188.55,0.154058,0.068973,1.00863,0.294942
1188.55,0.154058,0.068973,1.00863,0.48338
1188.55,0.154058,0.068973,1.00863,0.6378
1188.55,0.154058,0.068973,1.00863,0.747679
1188.55,0.154058,0.068973,1.00863,0.805528
1188.55,0.154058,0.068973,1.00863,0.807406
1188.55,0.154058,0.068973,1.00863,0.753184
1188.55,0.154058,0.068973,1.00863,0.646557
1188.55,0.154058,0.068973,1.00863,0.494792
