,date_time,dry_bulb,rel_humi,dew_point,pressure,wind_speed,wind_dir,wind_chill,heat_index,cloud_layer_1,cloud_layer_1_digit_m
83,2019-01-04-11:00,16.084615384615386,31.55307692307692,-0.9046153846153846,101284.52846153846,1.1861538461538463,113.07692307692308,,,1.0,6.0
84,2019-01-04-12:00,17.015384615384615,35.36846153846154,1.3753846153846152,101198.9476923077,2.2561538461538464,200.0,,,1.0,6.0
85,2019-01-04-13:00,16.823076923076922,47.004615384615384,5.360769230769232,101131.52692307693,3.6430769230769235,246.15384615384616,,,1.0,6.0
86,2019-01-04-14:00,16.546153846153846,50.04076923076924,6.015384615384617,101097.81615384613,4.1569230769230785,266.15384615384613,,,193.61538461538458,6.0
87,2019-01-04-15:00,15.96923076923077,38.09923076923077,1.5800000000000003,101105.59538461539,4.393076923076923,266.15384615384613,,,192.84615384615384,6.0
88,2019-01-04-16:00,15.384615384615385,40.26307692307692,1.816153846153846,101056.32076923076,3.1269230769230774,290.76923076923083,,,193.61538461538458,6.0
89,2019-01-04-17:00,13.915384615384614,53.17769230769231,4.3199999999999985,101038.17461538463,2.2169230769230763,257.6923076923077,,,193.3076923076923,6.0
90,2019-01-04-18:00,13.253846153846155,67.23384615384614,7.235384615384616,101071.8792307692,2.93,247.6923076923077,,,193.61538461538458,6.0
91,2019-01-04-19:00,13.023076923076925,68.18307692307692,7.227692307692307,101092.62846153848,3.047692307692308,256.9230769230769,,,193.53846153846158,6.0
92,2019-01-04-20:00,13.253846153846155,65.92846153846155,6.956153846153844,101087.44076923074,2.1353846153846154,278.46153846153845,,,177.0769230769231,2.0
93,2019-01-04-21:00,13.215384615384615,66.09846153846154,6.956153846153844,101069.28384615383,1.3846153846153846,146.15384615384616,,,177.15384615384616,3.0
94,2019-01-04-22:00,12.707692307692305,68.1446153846154,6.920000000000001,101051.13615384618,0.6323076923076923,47.69230769230769,,,177.15384615384616,2.0
95,2019-01-04-23:00,12.015384615384615,71.28769230769231,6.92692307692308,101040.76538461537,1.5415384615384613,103.84615384615385,,,177.3076923076923,3.0
96,2019-01-05-00:00,11.153846153846152,70.46230769230769,5.916153846153848,101053.72846153844,2.0969230769230767,103.07692307692308,,,177.76923076923077,3.0
97,2019-01-05-01:00,10.384615384615383,74.3923076923077,5.960000000000003,101007.05153846156,1.978461538461538,71.53846153846153,,,178.0,3.0
98,2019-01-05-02:00,10.892307692307694,69.36153846153846,5.437692307692308,100973.34000000004,0.7123076923076923,18.46153846153846,,,177.53846153846158,4.0
99,2019-01-05-03:00,9.538461538461537,68.54307692307692,3.9661538461538464,100885.17461538457,1.3853846153846154,57.69230769230769,,,177.23076923076923,3.0
100,2019-01-05-04:00,10.384615384615383,64.59230769230768,3.922307692307693,100903.32615384617,0.4738461538461538,29.23076923076923,,,177.3076923076923,4.0
101,2019-01-05-05:00,10.661538461538461,65.72923076923078,4.429230769230768,100929.25692307693,1.5023076923076923,75.38461538461539,,,27.615384615384613,4.0
102,2019-01-05-06:00,10.892307692307694,59.60230769230769,3.2553846153846155,100955.18769230769,1.502307692307692,63.846153846153854,,,111.3846153846154,6.0
103,2019-01-05-07:00,11.084615384615383,60.00692307692307,3.5330769230769232,100999.27384615382,2.4138461538461544,78.46153846153847,,,32.53846153846154,6.0
104,2019-01-05-08:00,11.746153846153845,59.81307692307693,4.10923076923077,101128.93230769232,2.6123076923076924,106.15384615384615,,,32.53846153846154,6.0
105,2019-01-05-09:00,12.369230769230768,57.09307692307691,4.02923076923077,101222.28461538463,3.0869230769230773,102.30769230769229,,,244.53846153846158,3.0
106,2019-01-05-10:00,13.223076923076926,60.85615384615385,5.7592307692307685,101167.83,3.4046153846153846,91.53846153846152,,,128.46153846153842,4.857142857142857
107,2019-01-05-11:00,13.992307692307694,65.9276923076923,7.662307692307693,101092.62615384613,4.275384615384615,103.84615384615385,,,188.53846153846158,4.454545454545454
108,2019-01-05-12:00,14.03076923076923,67.48307692307691,8.050769230769232,101043.35923076925,3.6423076923076922,116.92307692307692,,,246.46153846153842,3.3846153846153846
109,2019-01-05-13:00,14.057142857142859,71.35000000000002,8.907142857142857,101018.53714285712,4.372857142857144,116.42857142857143,,,254.07142857142856,2.642857142857143
110,2019-01-05-14:00,14.057142857142859,71.8557142857143,9.015714285714287,100989.6385714286,4.410714285714286,117.85714285714286,,,232.0,3.4285714285714284
111,2019-01-05-15:00,13.992307692307694,77.99,10.168461538461539,100999.27,3.1261538461538465,126.92307692307692,,,244.61538461538458,3.0769230769230766
112,2019-01-05-16:00,13.63846153846154,83.95923076923077,10.942307692307693,100988.8976923077,5.066153846153847,98.46153846153848,,,521.2307692307694,4.307692307692308
113,2019-01-05-17:00,12.984615384615385,87.57,10.949230769230773,100975.93230769232,5.064615384615385,83.07692307692308,,,619.4615384615385,4.076923076923077
114,2019-01-05-18:00,12.707692307692305,82.3053846153846,9.732307692307693,100970.74615384616,5.183076923076923,77.69230769230771,,,198.0769230769231,4.230769230769232
115,2019-01-05-19:00,11.46923076923077,82.27461538461537,8.501538461538463,100965.56000000004,5.024615384615384,91.53846153846152,,,199.23076923076923,3.0769230769230766
116,2019-01-05-20:00,10.96923076923077,85.1376923076923,8.536923076923078,101071.88307692307,3.481538461538461,136.15384615384616,,,198.9230769230769,3.5384615384615383
117,2019-01-05-21:00,10.0,88.0742857142857,8.095000000000002,101071.51214285713,5.657857142857143,54.28571428571429,,,221.57142857142856,3.0
118,2019-01-05-22:00,10.661538461538461,83.78461538461539,7.996153846153844,101048.54230769226,3.680769230769232,81.53846153846153,,,395.0,3.4615384615384617
119,2019-01-05-23:00,10.615384615384617,84.05384615384614,7.996923076923077,101040.76692307694,3.800769230769231,96.15384615384615,,,127.69230769230771,5.384615384615384
120,2019-01-06-00:00,10.153846153846152,87.12307692307692,8.07923076923077,101035.58230769233,2.6107692307692307,89.23076923076924,,,410.5384615384616,2.0769230769230766
121,2019-01-06-01:00,10.892307692307694,82.95615384615384,8.071538461538461,101079.65923076923,2.2953846153846156,93.84615384615385,,,321.15384615384613,3.4615384615384617
122,2019-01-06-02:00,10.96923076923077,84.25615384615386,8.381538461538463,101100.41,1.6599999999999997,107.5,,,216.15384615384616,5.384615384615384
123,2019-01-06-03:00,10.942857142857141,82.0307142857143,7.963571428571428,101150.975,2.9771428571428578,207.85714285714286,,,266.42857142857144,2.142857142857143
124,2019-01-06-04:00,10.384615384615383,85.12384615384616,7.960000000000003,101134.12,1.6215384615384614,46.153846153846146,,,253.9230769230769,3.9230769230769234
125,2019-01-06-05:00,10.0,87.51846153846151,8.003076923076925,101152.27153846154,0.0,0.0,,,263.6923076923077,6.0
126,2019-01-06-06:00,9.692307692307693,89.15692307692308,7.966923076923077,101250.81384615383,0.6323076923076923,81.53846153846153,,,190.61538461538458,6.0
127,2019-01-06-07:00,10.185714285714283,86.24999999999999,7.963571428571429,101379.72785714288,2.0935714285714284,327.6923076923077,,,61.714285714285715,6.0
128,2019-01-06-08:00,12.061538461538465,76.39076923076921,7.983076923076923,101466.04384615383,1.0276923076923077,96.66666666666669,,,46.0,6.0
129,2019-01-06-09:00,13.107692307692306,72.30153846153846,8.176923076923076,101577.55230769233,0.9492307692307692,184.61538461538458,,,87.23076923076924,5.6923076923076925
130,2019-01-06-10:00,13.992307692307694,67.65230769230769,8.050769230769232,101595.7007692308,2.4138461538461544,282.5,,,296.61538461538464,2.0
131,2019-01-06-11:00,14.03076923076923,69.86538461538464,8.563076923076924,101543.84538461539,4.274615384615384,262.3076923076923,,,262.0,2.0
132,2019-01-06-12:00,14.069230769230769,70.56076923076924,8.74923076923077,101484.19538461539,4.6692307692307695,256.15384615384613,,,262.0,2.0
133,2019-01-06-13:00,14.107692307692306,68.24461538461536,8.283846153846156,101460.85769230768,4.905384615384616,250.0,,,263.23076923076917,3.2307692307692313
134,2019-01-06-14:00,14.692307692307693,64.3423076923077,7.973076923076925,101494.56769230768,5.063846153846153,256.9230769230769,,,62.153846153846146,6.0
135,2019-01-06-15:00,14.184615384615386,63.03769230769232,7.188461538461538,101523.09692307694,5.7761538461538455,246.9230769230769,,,41.769230769230774,6.0
136,2019-01-06-16:00,13.992307692307694,65.74999999999999,7.623846153846156,101564.59076923078,5.381538461538462,249.23076923076923,,,47.92307692307693,6.0
137,2019-01-06-17:00,13.330769230769231,69.93615384615383,7.895384615384615,101590.51538461538,3.484615384615385,239.23076923076923,,,47.92307692307693,6.0
138,2019-01-06-18:00,13.223076923076926,70.75999999999998,7.973076923076925,101660.53615384617,3.4053846153846155,241.53846153846158,,,310.3076923076923,5.2
139,2019-01-06-19:00,13.915384615384614,67.63769230769229,7.973076923076925,101761.66461538461,3.1676923076923083,219.23076923076923,,,498.6923076923077,6.0
140,2019-01-06-20:00,13.63846153846154,68.88923076923075,7.973076923076925,101821.31538461539,2.8907692307692305,155.38461538461542,,,319.53846153846155,4.153846153846153
141,2019-01-06-21:00,13.023076923076925,71.66461538461536,7.973076923076925,101865.3976923077,3.0084615384615394,136.9230769230769,,,314.76923076923083,4.0
142,2019-01-06-22:00,13.060000000000002,73.74133333333336,8.427999999999999,101873.52266666669,2.745333333333333,138.66666666666666,,,282.53333333333336,3.8666666666666663
143,2019-01-06-23:00,13.292307692307695,74.22307692307696,8.750769230769233,101852.43230769232,3.325384615384615,116.92307692307692,,,404.76923076923083,5.538461538461538
144,2019-01-07-00:00,12.86153846153846,74.38076923076922,8.363076923076925,101855.0253846154,3.0469230769230764,96.92307692307692,,,318.61538461538464,5.538461538461538
145,2019-01-07-01:00,11.976923076923075,80.11999999999998,8.613076923076921,101922.44538461538,3.4823076923076934,82.30769230769229,,,258.46153846153845,5.384615384615384
146,2019-01-07-02:00,11.3,86.1357142857143,9.034285714285717,101868.54642857147,2.7949999999999995,87.85714285714286,,,185.14285714285717,5.142857142857143
147,2019-01-07-03:00,10.978571428571426,93.68642857142856,9.989999999999998,101839.65214285717,4.226428571428572,87.14285714285714,,,127.42857142857143,3.1428571428571432
148,2019-01-07-04:00,10.942857142857141,93.90999999999997,9.989999999999998,101827.61285714287,4.9592857142857145,88.57142857142857,,,69.35714285714286,5.7857142857142865
149,2019-01-07-05:00,10.96923076923077,93.74384615384614,9.989999999999998,101860.21153846152,5.42076923076923,88.46153846153847,,,38.307692307692314,2.9230769230769234
150,2019-01-07-06:00,10.96923076923077,93.74384615384614,9.989999999999998,101886.14230769232,5.775384615384616,90.0,,,24.30769230769231,2.0
151,2019-01-07-07:00,10.96923076923077,93.74384615384614,9.989999999999998,101917.25923076922,5.816923076923076,89.23076923076924,,,25.07692307692308,2.0
152,2019-01-07-08:00,10.96923076923077,93.74384615384614,9.989999999999998,102005.42692307693,5.973076923076923,90.0,,,35.846153846153854,2.0
153,2019-01-07-09:00,11.635714285714286,95.165,10.870714285714287,102073.22285714287,5.437857142857141,78.57142857142857,,,57.14285714285714,2.8571428571428568
154,2019-01-07-10:00,12.476923076923075,90.81230769230768,10.993076923076924,102031.35461538463,5.4192307692307695,83.07692307692308,,,92.0,2.0
155,2019-01-07-11:00,12.830769230769231,92.21230769230768,11.58,101961.34461538463,4.194615384615385,88.46153846153847,,,92.0,2.0
156,2019-01-07-12:00,13.114285714285714,92.97071428571428,11.988571428571428,101856.50714285717,3.197142857142857,95.71428571428572,,,92.28571428571428,2.2857142857142856
157,2019-01-07-13:00,14.107692307692306,83.32461538461537,11.288461538461537,101810.94307692307,2.7700000000000005,85.38461538461539,,,130.84615384615384,3.1538461538461537
158,2019-01-07-14:00,14.785714285714285,77.965,10.941428571428574,101808.35,3.0128571428571433,119.28571428571428,,,191.85714285714286,3.2857142857142856
159,2019-01-07-15:00,14.314285714285715,80.52999999999999,10.969285714285713,101825.20500000005,3.2721428571428577,144.28571428571428,,,286.14285714285717,4.0
160,2019-01-07-16:00,15.114285714285714,76.32214285714284,10.94,101825.205,1.4128571428571426,70.83333333333333,,,305.5,3.3571428571428568
161,2019-01-07-17:00,14.857142857142858,75.49357142857143,10.507857142857144,101798.71571428572,0.7700000000000001,105.0,,,224.5,5.454545454545454
162,2019-01-07-18:00,14.107692307692306,81.4223076923077,10.939230769230768,101785.00538461538,2.018461538461538,294.61538461538464,,,97.92307692307692,6.0
163,2019-01-07-19:00,14.03076923076923,82.02,10.977692307692307,101756.47846153846,0.9876923076923076,87.69230769230771,,,32.53846153846154,6.0
164,2019-01-07-20:00,14.069230769230769,81.61999999999998,10.939230769230768,101764.2576923077,1.504615384615385,130.76923076923077,,,16.76923076923077,6.0
165,2019-01-07-21:00,13.761538461538462,83.4976923076923,10.980769230769232,101774.63,0.8692307692307693,106.92307692307692,,,155.15384615384616,6.0
166,2019-01-07-22:00,12.946153846153846,87.81307692307692,10.949230769230768,101769.44384615382,0.8307692307692308,126.92307692307692,,,27.153846153846153,6.0
167,2019-01-07-23:00,12.830769230769231,88.48384615384614,10.95076923076923,101683.87615384613,2.2946153846153843,156.15384615384616,,,158.69230769230768,6.0
168,2019-01-08-00:00,12.707692307692305,87.57307692307691,10.672307692307692,101626.82076923078,2.2530769230769225,51.66666666666666,,,116.3846153846154,6.0
169,2019-01-08-01:00,11.976923076923075,83.49461538461537,9.234615384615383,101644.97615384618,0.7507692307692309,34.615384615384606,,,116.3846153846154,6.0
170,2019-01-08-02:00,11.392307692307694,85.9015384615385,9.084615384615386,101616.4484615385,1.9784615384615387,54.615384615384606,,,10.615384615384617,6.0
171,2019-01-08-03:00,11.546153846153846,84.60230769230769,9.005384615384617,101561.99769230768,1.5030769230769232,46.92307692307693,,,68.30769230769229,6.0
172,2019-01-08-04:00,11.084615384615383,86.9592307692308,8.971538461538463,101556.81153846152,1.7407692307692306,88.46153846153847,,,116.3846153846154,6.0
173,2019-01-08-05:00,11.907692307692306,77.4453846153846,8.023076923076923,101538.66,1.3830769230769229,58.33333333333334,,,106.76923076923076,6.0
174,2019-01-08-06:00,12.707692307692305,70.19846153846154,7.346923076923077,101541.25307692307,1.8992307692307693,36.92307692307692,,,22.69230769230769,2.0
175,2019-01-08-07:00,13.53076923076923,65.35846153846154,7.081538461538462,101564.59076923078,2.216153846153846,141.66666666666666,,,41.384615384615394,6.0
176,2019-01-08-08:00,15.430769230769231,59.56999999999999,7.496153846153844,101580.14692307693,3.0084615384615385,27.69230769230769,,,35.615384615384606,6.0
177,2019-01-08-09:00,17.138461538461538,54.4630769230769,7.811538461538461,101598.29307692313,2.652307692307692,40.769230769230774,,,40.230769230769226,6.0
178,2019-01-08-10:00,18.49230769230769,50.42999999999999,7.934615384615387,101551.62153846156,3.2061538461538466,64.61538461538461,,,43.30769230769231,6.0
179,2019-01-08-11:00,19.46153846153846,47.217692307692296,7.857692307692308,101442.70615384617,3.681538461538461,87.69230769230771,,,155.0,2.0
180,2019-01-08-12:00,20.776923076923076,41.30153846153847,7.088461538461536,101354.53692307693,1.979230769230769,80.76923076923076,,,155.0,2.0
181,2019-01-08-13:00,20.8,44.10538461538461,7.8546153846153866,101320.82615384614,1.6630769230769231,110.0,,,232.0,2.0
182,2019-01-08-14:00,18.484615384615385,64.04230769230769,11.506153846153849,101302.67999999996,4.077692307692309,253.84615384615384,,,78.30769230769229,6.0
183,2019-01-08-15:00,17.130769230769232,70.75461538461538,11.713846153846154,101338.97846153847,5.737692307692307,264.61538461538464,,,116.69230769230771,6.0
184,2019-01-08-16:00,16.43846153846154,71.28076923076921,11.162307692307696,101326.01384615383,1.86,156.9230769230769,,,116.69230769230771,6.0
185,2019-01-08-17:00,16.430769230769233,68.44846153846154,10.543846153846157,101351.94461538462,2.0584615384615392,184.61538461538458,,,154.9230769230769,3.0
186,2019-01-08-18:00,15.2,79.9130769230769,11.72153846153846,101421.96153846152,2.6507692307692308,266.9230769230769,,,154.9230769230769,3.0
